tree_id,latitude,longitude
191929,40.72553295,-73.99711683
231100,40.72043429,-74.00623024
246279,40.72349746,-74.00496789
230882,40.72130567,-74.00537847
234296,40.71679896,-74.01044165
228328,40.72652696,-73.99944678
246241,40.72565527,-74.00833326
246234,40.7246624,-74.00850905
246240,40.72561447,-74.00834048
227758,40.72767037,-74.00279588
236628,40.72529908,-74.00022839
246239,40.72503235,-74.00844355
228304,40.72775904,-74.00195734
235397,40.72575502,-73.99788919
246340,40.72615854,-74.00759999
235398,40.72579315,-73.99796848
235399,40.7258304,-73.99804595
246167,40.72813511,-74.00760821
246384,40.72702563,-74.00364913
246121,40.72724247,-74.00593951
236595,40.72494848,-74.00039308
236597,40.72488844,-74.00044378
246237,40.72483922,-74.00847774
246238,40.72496707,-74.00845511
246236,40.72477121,-74.00848978
246166,40.72812529,-74.00750365
246280,40.72343973,-74.00499117
231101,40.7204268,-74.00615222
236594,40.72498889,-74.00035895
238298,40.71959373,-73.99530578
246041,40.72373733,-74.00752701
238172,40.71944631,-73.99548058
235458,40.72498024,-73.99920306
236596,40.7249277,-74.00041063
246296,40.72871101,-74.00872448
246119,40.72722656,-74.00577269
246309,40.72626432,-74.00580432
246298,40.72848882,-74.00876147
246120,40.72723434,-74.00585431
235401,40.72590518,-73.99820149
235470,40.72488568,-73.99921853
245177,40.72721509,-74.00274956
245176,40.7274516,-74.00255265
233866,40.71800355,-74.0100588
245178,40.72711955,-74.0028291
246244,40.72344533,-74.00605036
245175,40.72782261,-74.00224376
246297,40.72863913,-74.00873645
238299,40.71943151,-73.99537336
228348,40.72549829,-74.00046104
238300,40.71931455,-73.99542207
245179,40.72700686,-74.00292292
246170,40.72795309,-74.00320218
246083,40.72448302,-74.00476112
246044,40.72501831,-74.00535024
227753,40.72803053,-74.00285012
246307,40.72613888,-74.00582327
246308,40.72619315,-74.00581507
236546,40.72630508,-73.99924542
246168,40.72822244,-74.00315495
236549,40.72569473,-73.99976215
192022,40.72776253,-74.00162724
246171,40.72786603,-74.00321745
246386,40.72706028,-74.0040194
246248,40.72718337,-74.00346687
246283,40.72319911,-74.00508821
245180,40.72692663,-74.00298971
246387,40.7270696,-74.00411895
245985,40.72487622,-74.00491037
236623,40.7242809,-74.00108878
246154,40.72511434,-74.00747415
236624,40.72433632,-74.00104196
246152,40.72505772,-74.0068639
246249,40.7271183,-74.00349315
192019,40.72753321,-74.00116429
246153,40.72510557,-74.0073796
234303,40.71634534,-74.00944266
228287,40.72739757,-74.00273185
231034,40.7203869,-74.0057606
246282,40.72326366,-74.00506218
233868,40.71802361,-74.01023687
233867,40.71801453,-74.01015622
233869,40.7180321,-74.01031216
228346,40.72539362,-74.0002454
246095,40.72490088,-74.00603673
234290,40.71633408,-74.00925644
246058,40.72449977,-74.00664003
246046,40.72500057,-74.0051579
246084,40.72441209,-74.00477138
246079,40.72474876,-74.00472267
246080,40.72467946,-74.00473269
246057,40.72450644,-74.00671528
235459,40.72491783,-73.99907565
236547,40.72604894,-73.99946227
246281,40.72333398,-74.00503382
246081,40.72461234,-74.0047424
246043,40.72366441,-74.00754439
246051,40.72510861,-74.00466691
246047,40.72498977,-74.00504079
246242,40.72570968,-74.00832362
246243,40.72338818,-74.00606026
246245,40.72349159,-74.00604234
245983,40.7248971,-74.00513963
234291,40.71645626,-74.00924643
246045,40.72500837,-74.00524243
246246,40.72355417,-74.0060315
246053,40.72538648,-74.00462829
246052,40.72524372,-74.00464813
255491,40.71657558,-74.01276764
235455,40.72593857,-73.99847843
245274,40.72526918,-74.00356254
246082,40.72454359,-74.00475235
245984,40.72489018,-74.00506369
228347,40.72545282,-74.00036736
246169,40.72815442,-74.00316688
234283,40.71772419,-74.00887302
228307,40.7276341,-74.00170005
228308,40.72759216,-74.00161368
246416,40.72762999,-74.00558335
246235,40.72471681,-74.00849942
246277,40.72509746,-74.00620087
246275,40.72512187,-74.00645791
234281,40.7180068,-74.00817273
234280,40.71807684,-74.00832909
246274,40.72513037,-74.00654741
255492,40.71650614,-74.01278175
235548,40.72489406,-73.99949847
246005,40.72372778,-74.00635503
246414,40.72735541,-74.00562502
255520,40.7158125,-74.0114581
255515,40.71603827,-74.01195819
236626,40.72518595,-74.00032399
255489,40.71670958,-74.01274042
236548,40.72581126,-73.99966349
228082,40.72602241,-74.00152434
255490,40.71664177,-74.0127542
235370,40.72361937,-73.99950525
228079,40.72588457,-74.00124022
246229,40.72859267,-74.0085662
246230,40.72863244,-74.00855971
238531,40.72029801,-73.99618817
235392,40.72558939,-73.99783488
234286,40.7176143,-74.01051287
246389,40.72708662,-74.00430086
246393,40.72713576,-74.00482582
246395,40.72715171,-74.00499627
246276,40.72510263,-74.00625528
234284,40.71795938,-74.01042242
246231,40.72867385,-74.00855295
255512,40.71615522,-74.01221723
255547,40.71620266,-74.01107523
227764,40.7275781,-74.00290739
255508,40.71636769,-74.01268785
255514,40.71607441,-74.01203823
246394,40.727144,-74.00491391
255544,40.71594366,-74.01114272
255510,40.71624682,-74.01242012
246514,40.72526671,-74.0091263
246516,40.72516877,-74.00914354
246515,40.7252123,-74.00913588
255516,40.71599247,-74.01185674
246513,40.72532112,-74.00911672
235457,40.72514222,-73.99915591
246006,40.72373472,-74.00642661
255517,40.71594766,-74.01175747
238638,40.72099397,-73.99627912
246385,40.7270391,-74.00379308
238639,40.72102137,-73.99635944
246390,40.72710023,-74.00444624
246388,40.72707985,-74.00422852
246509,40.72565302,-74.00905829
255513,40.71612007,-74.01213936
246508,40.72572103,-74.00904632
246391,40.72710667,-74.004515
255543,40.71586693,-74.01116272
228078,40.72645903,-74.0021956
255511,40.71621923,-74.01235901
255518,40.71590101,-74.01165416
246511,40.72550339,-74.00908463
246720,40.72494052,-74.00936473
246404,40.72376464,-74.00546731
246225,40.72842761,-74.00859312
246227,40.72851232,-74.0085793
236625,40.72448408,-74.00091709
246223,40.7283448,-74.00860663
236627,40.72524367,-74.00027521
246512,40.72544898,-74.00909421
246405,40.72377215,-74.0055457
246722,40.72511189,-74.00933439
173096,40.72196136,-74.00629531
236550,40.72564743,-73.9998022
246407,40.72378729,-74.00570355
238637,40.7209249,-73.99607667
246406,40.72377964,-74.00562373
238461,40.72004767,-73.99587402
246726,40.7254617,-74.00927245
246725,40.72534446,-74.00929321
246392,40.72711813,-74.00463746
246727,40.72552372,-74.00926147
246232,40.72871552,-74.00854616
246402,40.72731266,-74.00539664
228080,40.72596648,-74.00140905
238548,40.72047587,-73.99596863
246408,40.72379491,-74.00578301
246409,40.72380318,-74.00586927
246226,40.72846738,-74.00858663
238409,40.71991681,-73.99433914
246415,40.72741267,-74.00561633
246224,40.72838784,-74.00859961
238408,40.71972165,-73.99441816
228081,40.72598979,-74.00145711
268781,40.72317102,-74.00318572
238636,40.72087886,-73.99594171
255465,40.71641152,-74.01140069
246721,40.72498893,-74.00935616
246417,40.72767143,-74.00557706
255555,40.71591595,-74.01095752
246826,40.72361787,-74.00532066
268350,40.72153173,-73.99466994
268363,40.72252322,-73.99427818
235393,40.72563604,-73.99779549
246724,40.72524735,-74.00931041
268359,40.72218309,-73.99441257
255464,40.71636621,-74.01130138
268362,40.72245015,-73.99430705
268784,40.72282281,-74.00347851
271841,40.72667786,-74.00105979
268783,40.72304986,-74.00328759
268358,40.72211842,-73.99443812
255553,40.71607013,-74.01091675
255554,40.71600851,-74.01093304
255556,40.71583307,-74.01097944
268360,40.72225248,-73.99438515
268782,40.72310489,-74.00324132
267738,40.72536602,-74.00348596
255559,40.7156961,-74.01101566
274956,40.72069473,-74.01013459
268954,40.72288974,-73.99490479
274969,40.72114473,-74.01010398
268957,40.72264669,-73.99500001
269413,40.72153248,-74.00438993
262634,40.71808479,-74.00901233
271840,40.72656861,-74.00114997
255557,40.71578006,-74.01099346
255558,40.71574373,-74.01100306
277336,40.71378179,-74.01152522
274949,40.72043332,-74.0102214
274944,40.72032009,-74.01024071
268960,40.72236156,-73.99511172
268958,40.72256936,-73.99503031
274959,40.7208564,-74.01012058
246278,40.72509236,-74.00614717
274961,40.72092172,-74.01014112
274955,40.72067214,-74.01013851
274957,40.72071759,-74.01013063
274964,40.72098843,-74.01013001
274946,40.72036527,-74.01023301
268955,40.7228224,-73.99493117
274960,40.72089939,-74.01014484
246359,40.72307683,-74.00536952
276111,40.72309519,-74.00793129
277191,40.72568439,-74.00201109
275806,40.72217317,-74.00677011
275805,40.72210483,-74.0067782
274947,40.72038813,-74.01022911
274954,40.72067558,-74.01014171
267774,40.72665493,-74.0027957
268959,40.72250623,-73.99505504
271843,40.72683081,-74.00093356
274948,40.72041045,-74.0102253
274943,40.72027656,-74.01021824
274958,40.7208372,-74.01010132
274950,40.72045564,-74.01021759
274963,40.72096583,-74.01013377
246228,40.72855454,-74.00857241
276110,40.72299991,-74.00794738
274962,40.72094405,-74.0101374
274966,40.72107693,-74.01011527
277335,40.71385282,-74.01150638
274971,40.72118994,-74.01009645
271842,40.7267713,-74.00098267
274952,40.72062059,-74.01018945
274967,40.72109981,-74.01011146
274965,40.72105406,-74.01011908
277334,40.71391685,-74.01148939
252666,40.72343176,-74.0090379
276109,40.72288884,-74.00796614
274945,40.72034295,-74.01023681
268961,40.72227475,-73.99514573
274951,40.7204785,-74.01021369
274970,40.72116706,-74.01010026
274953,40.72066051,-74.01016368
274968,40.72112213,-74.01010774
277332,40.71405299,-74.01145327
277379,40.7138669,-74.01349389
235456,40.7252132,-73.99909553
246050,40.72503928,-74.00467655
268160,40.72190231,-73.99357364
246403,40.72371452,-74.00494471
234285,40.71788967,-74.0104407
246360,40.72308218,-74.005425
268364,40.72261259,-73.99424286
268660,40.72228916,-74.00490854
268661,40.72236101,-74.00484729
276112,40.72323185,-74.0079082
268659,40.72221915,-74.00496821
255509,40.7163247,-74.01259261
277378,40.71380169,-74.01351955
260488,40.72204205,-74.011553
268162,40.72129842,-73.99380018
275807,40.72223058,-74.00676332
260489,40.72210457,-74.01154156
277363,40.71417182,-74.01261602
262633,40.7168745,-74.00653721
260485,40.72178651,-74.01159978
260486,40.7218436,-74.01158933
277359,40.71397052,-74.0121598
246510,40.7255714,-74.00907266
273806,40.72151848,-74.01153667
269276,40.72194954,-73.99538816
267772,40.72675904,-74.00300882
262632,40.71678442,-74.00660772
277184,40.72511925,-74.00251873
275912,40.72197488,-74.01066692
274570,40.71901293,-74.01041487
277361,40.71411619,-74.01248995
277188,40.72546406,-74.00223371
275913,40.7218976,-74.01068031
269275,40.72184216,-73.99542997
268707,40.72327832,-74.00325193
246827,40.72361257,-74.00526591
246829,40.72359697,-74.00510486
277384,40.7142024,-74.01336183
269277,40.72202638,-73.99535825
269278,40.72221745,-73.99528386
267773,40.72671485,-74.00291835
277383,40.71413719,-74.0133875
277183,40.725037,-74.00258672
277382,40.71406936,-74.0134142
277385,40.71426919,-74.01333554
246048,40.72497563,-74.0048875
277360,40.71408866,-74.01242754
246828,40.72360737,-74.00521222
246723,40.72518424,-74.00932158
277358,40.71394436,-74.01210051
268671,40.72288429,-74.00467456
277381,40.71399836,-74.01344214
273810,40.72149365,-74.01127025
277386,40.7149767,-74.01313825
277357,40.71391848,-74.01204184
275036,40.72153085,-74.01008342
273807,40.72151174,-74.01146433
268965,40.72200566,-73.99525115
260487,40.72196593,-74.01156694
268964,40.7220709,-73.99522559
274572,40.71906877,-74.01040577
269274,40.72177426,-73.9954564
277362,40.71414428,-74.01255361
275911,40.72205543,-74.01065295
273808,40.72150386,-74.01137983
277333,40.71398573,-74.01147112
252665,40.72342303,-74.00894844
277429,40.71497024,-74.01238003
159066,40.72440868,-74.00459636
159068,40.7245433,-74.0045421
252664,40.72337732,-74.00847966
246123,40.72294123,-74.00667518
246128,40.7231904,-74.0070209
273809,40.72149879,-74.0113254
282270,40.71780072,-74.01247522
268662,40.72258493,-74.00461556
267776,40.72652532,-74.00253036
246124,40.72299598,-74.00675113
277356,40.71389122,-74.01198005
275037,40.72154037,-74.01017638
275100,40.72324369,-74.00825704
269359,40.72309736,-73.99518975
282271,40.71789594,-74.01245166
275804,40.72203376,-74.00678661
268663,40.72227147,-73.99619118
246129,40.7232206,-74.00706281
272073,40.7200961,-74.0037292
268666,40.72253597,-73.99608699
275099,40.72325499,-74.0083708
278728,40.71739085,-73.99892148
246122,40.72290537,-74.00662541
268667,40.72262063,-73.99605364
246126,40.72310357,-74.00690042
275198,40.72214075,-74.00809661
282272,40.71796634,-74.01243424
246125,40.72306393,-74.00684542
272408,40.71915341,-74.00474668
282276,40.71810174,-74.01240073
272405,40.71933345,-74.00460536
272409,40.71909497,-74.00479255
268158,40.72209815,-73.99350017
277189,40.72550077,-74.00220336
277423,40.71508912,-74.01297476
269360,40.72312512,-73.99525615
268706,40.72329845,-74.00335986
272074,40.7202489,-74.00361096
275914,40.72184154,-74.01069003
269374,40.72275424,-74.00335532
278814,40.71832378,-73.99858235
277426,40.7150435,-74.01285224
277422,40.71506363,-74.01298196
269283,40.72290327,-73.99501684
269372,40.72254401,-74.00353393
278813,40.71834769,-73.99865128
276271,40.72293679,-74.01068872
275098,40.72329895,-74.00881368
277223,40.72518246,-74.00311615
277416,40.71473362,-74.0112735
278815,40.71830101,-73.9985167
277428,40.71505885,-74.01277965
268664,40.72237453,-73.99615058
277479,40.71568232,-74.01296977
275096,40.72332097,-74.00903548
272113,40.71869145,-74.00634594
282275,40.71807366,-74.01244255
277417,40.71464488,-74.01129736
277476,40.71533832,-74.01305831
277427,40.71503341,-74.0127872
272111,40.71860053,-74.00615177
269371,40.72247763,-74.00359033
277190,40.72555932,-74.00215496
275196,40.7223038,-74.00806618
277225,40.72507381,-74.00283134
277425,40.71507398,-74.0128772
277418,40.71455775,-74.01132079
277424,40.71505392,-74.01291939
277224,40.72510156,-74.00295119
277226,40.72502087,-74.00272339
278762,40.71732903,-74.00058994
282279,40.71823877,-74.01236682
282277,40.71814002,-74.01242613
277419,40.71447654,-74.01134262
275206,40.72160419,-74.01086189
282282,40.71835068,-74.012374
277477,40.71539812,-74.01303687
272112,40.71865175,-74.00626114
277222,40.72521548,-74.00318347
268785,40.72274004,-74.00354811
282267,40.71748907,-74.0125435
269358,40.72306219,-73.99510565
277478,40.71545756,-74.01302284
268647,40.72248019,-74.00510034
278763,40.71736908,-74.00055847
272114,40.71872569,-74.00641906
272021,40.72240809,-73.99697518
278764,40.71741384,-74.0005233
275209,40.7216375,-74.0112178
275210,40.7216497,-74.01134814
275212,40.72166545,-74.01151643
275093,40.72335208,-74.00934886
272131,40.72015554,-73.99830466
278142,40.7153974,-74.01122529
246127,40.72316397,-74.00698423
273696,40.72043394,-74.01191407
278140,40.71546676,-74.01120632
268649,40.7222896,-74.00517924
273703,40.72101314,-74.01178784
275095,40.72333127,-74.00913923
272406,40.71927312,-74.00465271
286296,40.71806048,-74.01062709
274571,40.71904099,-74.0104103
271882,40.72684966,-74.0010463
274231,40.7219038,-74.00973079
272404,40.7193933,-74.00455838
278761,40.71727014,-74.00063621
282273,40.7180038,-74.01245984
268786,40.7225701,-74.00369101
282268,40.71755081,-74.01253008
246007,40.72382346,-74.00734279
269252,40.72220627,-74.00400031
282269,40.71773473,-74.01250922
272130,40.72020185,-73.99826458
269375,40.7228446,-74.00327855
282280,40.71827192,-74.01239349
268805,40.72286109,-73.99461823
276255,40.72360577,-74.01075489
271942,40.72197399,-73.99849012
273697,40.72052167,-74.01189495
268804,40.72274393,-73.99433895
269280,40.72251746,-73.99516706
272298,40.71996117,-74.00365808
268704,40.72349996,-74.0044903
267639,40.72727256,-74.0017697
267640,40.72719718,-74.00183172
286295,40.71799371,-74.01060818
269293,40.7223317,-74.00354689
271987,40.72355571,-73.99668969
271884,40.72673416,-74.00114238
276089,40.72247587,-74.0104436
269279,40.7224522,-73.99519247
267775,40.72656239,-74.00260626
276381,40.72287849,-74.01010897
276380,40.72289226,-74.01024704
268159,40.7220348,-73.99352393
268962,40.72220663,-73.99517242
268353,40.72172677,-73.99459287
268355,40.72186503,-73.99453824
274719,40.72279776,-74.00928966
268352,40.72166105,-73.99461884
268354,40.72180089,-73.99456359
268665,40.72246393,-73.99611537
268668,40.72271055,-73.99601823
273705,40.72119835,-74.01174748
274577,40.71921286,-74.01038228
268351,40.72159639,-73.99464439
268356,40.72192969,-73.99451269
269248,40.72198042,-74.00419233
269049,40.7215825,-73.99527998
269244,40.72172552,-74.00440905
268967,40.72186678,-73.99530556
268969,40.72173579,-73.99535688
269052,40.72148666,-73.99504706
269054,40.72142189,-73.99488967
268968,40.72180207,-73.99533091
269050,40.72154985,-73.99520065
269247,40.72186472,-74.0042907
271948,40.72083732,-74.00492076
271941,40.72165084,-73.99876209
269051,40.72151852,-73.99512449
269053,40.72145453,-73.994969
274573,40.71909764,-74.01040106
271940,40.72159213,-73.9988115
269282,40.72281643,-73.99505066
274580,40.71940517,-74.01035093
277914,40.71461402,-74.00563019
272129,40.72069011,-73.99784195
273698,40.72057366,-74.01188362
273700,40.7206947,-74.01185724
275266,40.72199909,-74.00796469
276334,40.72296271,-74.01036306
267638,40.7273484,-74.0017073
267641,40.72707992,-74.0019282
273706,40.7212655,-74.01173284
273707,40.7213183,-74.01172133
276188,40.72402973,-74.01116947
276190,40.72387837,-74.01119511
273701,40.72086394,-74.01182036
273699,40.72063377,-74.01187052
278914,40.71528563,-74.01059036
278139,40.71553656,-74.01122224
278138,40.71553128,-74.01118868
273708,40.72137056,-74.01170995
273702,40.72091972,-74.0118082
273709,40.72143122,-74.01169673
276333,40.72307316,-74.01034355
271945,40.7223258,-73.99819402
276189,40.72396113,-74.01118109
276289,40.72367447,-74.01037461
271943,40.7221247,-73.99836328
276234,40.72353162,-74.01114048
277337,40.71371399,-74.01154321
268956,40.72271613,-73.9949728
275208,40.7216176,-74.01100511
246303,40.72610891,-74.00966241
273813,40.72147859,-74.01110876
276187,40.72347406,-74.01127594
274317,40.72259808,-74.00851076
274574,40.7191257,-74.01039649
274591,40.71992816,-74.01026567
252644,40.7234416,-74.00807321
271536,40.7237693,-74.00394064
276481,40.72339639,-74.00980327
269281,40.72277011,-73.99506869
273816,40.7214632,-74.01094368
274569,40.71898542,-74.01041935
273817,40.72140704,-74.01034138
271947,40.72104624,-74.00475439
275211,40.72165754,-74.01143193
276235,40.72352476,-74.01107253
275267,40.72194085,-74.00736346
275207,40.72161076,-74.01093207
274713,40.7227113,-74.00841093
267642,40.72696149,-74.00202564
274714,40.72272468,-74.00854689
276108,40.72278266,-74.00798408
271985,40.72281566,-73.99701279
271988,40.7236288,-73.996627
282284,40.71842,-74.01235684
277919,40.71455294,-74.00549747
277915,40.71460408,-74.00560859
277920,40.71453162,-74.00545118
267643,40.72690566,-74.00207158
286292,40.71793078,-74.01062318
274585,40.71962798,-74.01031461
277916,40.71459413,-74.00558698
282278,40.71816918,-74.01238404
282281,40.7183116,-74.0123488
286289,40.71754789,-74.0107493
286290,40.71784172,-74.01067924
286298,40.71818471,-74.01059747
277922,40.71451174,-74.00540797
277923,40.71444781,-74.00526908
286291,40.71783707,-74.01064552
272002,40.72471427,-73.99573214
271984,40.72274939,-73.99703879
277921,40.71452168,-74.00542957
277924,40.71443786,-74.00524747
286294,40.71799836,-74.0106419
274589,40.71988294,-74.01027304
277206,40.72672181,-74.00209283
277917,40.71457282,-74.00554068
277918,40.71456288,-74.00551908
269378,40.72308809,-74.00306481
274578,40.71932291,-74.01036434
277925,40.71442792,-74.00522586
271887,40.72626799,-74.00153021
282283,40.71838011,-74.01233184
274227,40.7216286,-74.00978036
276191,40.72380923,-74.01120683
274576,40.71918072,-74.01038752
276236,40.72351833,-74.01100887
273814,40.72147345,-74.01105361
277186,40.72534184,-74.00233473
273819,40.72139676,-74.0102311
277185,40.72522753,-74.00242922
276192,40.72375043,-74.01121679
276185,40.72316367,-74.01133839
269249,40.72202697,-74.00415276
273812,40.72148353,-74.01116175
276184,40.72306437,-74.01135837
276480,40.72338673,-74.00971106
277203,40.72713841,-74.00175185
274716,40.72275868,-74.00889252
274715,40.72273439,-74.00864564
269376,40.72289624,-74.00323468
271886,40.72632458,-74.00148313
272085,40.71989547,-74.00388635
272013,40.72342805,-73.99598654
274712,40.72269996,-74.00829573
271885,40.7263974,-74.00142254
273815,40.72146837,-74.01099918
277205,40.72693663,-74.001917
269379,40.72314949,-74.00300773
276186,40.72341491,-74.01128784
269377,40.7229428,-74.00319512
278146,40.71525303,-74.0112699
276504,40.7233105,-74.00962612
273818,40.72140184,-74.01028552
277380,40.71393368,-74.0134676
268806,40.72293001,-73.99478251
278144,40.71533103,-74.01124344
268717,40.72217896,-73.99612018
274588,40.7196999,-74.01030288
274584,40.71957983,-74.01028792
272110,40.72088103,-73.99796531
268131,40.72362037,-73.99294915
268130,40.72374533,-73.9929042
267721,40.7263784,-74.00249749
268966,40.72194043,-73.99527671
268133,40.72270331,-73.99327903
271888,40.72621835,-74.0015715
276339,40.72387057,-74.01022158
278145,40.71533607,-74.01127707
267739,40.72536751,-74.003489
272001,40.72453835,-73.99587403
271883,40.72679307,-74.00109338
274586,40.7196482,-74.01027678
275176,40.72303978,-74.00814638
268517,40.72320653,-73.99389728
230745,40.72216162,-74.00512925
268132,40.72301888,-73.99316552
271899,40.72183475,-74.00611085
275177,40.72295053,-74.0081618
273512,40.7200123,-74.00986374
277213,40.72610035,-74.00260144
271397,40.72548599,-74.00122993
274592,40.71995082,-74.01022744
267733,40.72552836,-74.00320255
271903,40.72180178,-74.00576361
271398,40.72542024,-74.00128496
277214,40.72603349,-74.00265687
268648,40.72237442,-74.00514413
271400,40.72494561,-74.0016822
274583,40.71956098,-74.01032553
271804,40.72429297,-74.003039
277212,40.72634691,-74.00239705
278147,40.71526287,-74.01130163
274593,40.71997119,-74.01025866
286293,40.71793544,-74.0106569
286297,40.71812719,-74.01061118
274587,40.71969614,-74.01026896
268705,40.72347285,-74.00434748
278143,40.71540244,-74.01125891
272076,40.72032875,-74.00382249
272078,40.72018978,-74.00392893
267728,40.72581759,-74.00296266
271904,40.72179308,-74.00567196
271401,40.72487755,-74.00173917
271902,40.72180831,-74.00583234
274581,40.71942702,-74.01031283
268520,40.72347268,-73.99378784
268669,40.72317435,-73.99583554
267722,40.72630319,-74.00255987
277505,40.71610965,-74.01238936
276293,40.72394961,-74.01032717
273513,40.72000282,-74.0097635
268521,40.7235125,-73.99377147
267735,40.72540069,-74.00330844
277204,40.72698416,-74.0018781
271938,40.7237367,-73.99673438
246130,40.72332253,-74.00720424
272234,40.72047625,-74.00476684
274718,40.72278868,-74.00919735
268522,40.72357903,-73.99374411
275175,40.7231285,-74.00813105
228077,40.72621123,-74.00169343
267723,40.72623217,-74.00261879
271367,40.72652207,-74.00034895
277345,40.71509387,-74.0111785
274582,40.71948198,-74.01033841
286299,40.71826006,-74.0105795
268518,40.72331131,-73.99385419
271416,40.72314012,-73.99750591
277449,40.71503551,-74.01163918
238372,40.71916802,-73.99463559
277348,40.71539239,-74.01109843
271366,40.72673347,-74.00017004
271402,40.72480161,-74.00180273
286300,40.7183238,-74.01056431
267724,40.72617181,-74.00266885
277347,40.71531655,-74.01111877
277392,40.71456825,-74.01323884
277454,40.71518457,-74.01260796
276143,40.72271632,-74.01143634
286303,40.71848199,-74.01049176
271900,40.7218234,-74.00599128
286308,40.71866435,-74.01048311
286288,40.71744148,-74.01077467
277390,40.71470098,-74.01320615
286301,40.71839104,-74.01054827
271540,40.72143913,-74.00336631
286304,40.71852067,-74.01051737
271415,40.72335684,-73.99732056
286305,40.71854708,-74.01047624
267729,40.72576559,-74.00300578
271369,40.72638545,-74.00046458
271901,40.72181687,-74.00592255
286306,40.71858657,-74.01050165
271413,40.72371297,-73.99701597
271937,40.72376429,-73.9968009
272077,40.72027326,-74.00386499
274246,40.72251106,-74.00962782
272075,40.72040938,-74.00376074
276144,40.72267114,-74.01144404
271525,40.72346824,-74.00293323
271726,40.72418657,-74.00130654
277389,40.71477113,-74.01318888
286302,40.71844776,-74.01053475
276142,40.72276858,-74.01142744
271537,40.72186017,-74.00300632
277448,40.71501908,-74.0115324
277451,40.7151354,-74.01228834
271368,40.72646299,-74.00039896
277346,40.71524501,-74.01113796
269251,40.72216018,-74.0040395
274318,40.72258534,-74.00838124
277450,40.71504944,-74.0117297
273596,40.72095423,-74.00850905
278817,40.71826268,-73.99880219
